S.no,property,location,carpet_area_sqft,Price,Rate_per_sqft,status,floor,transaction,facing,overlooking,ownership,parking,city,bedroom,X,Y,nearest_metro_1,nearest_metro_2,nearest_school_1,nearest_school_2,nearest_school_3,nearest_hospital_1,nearest_hospital_2,nearest_hospital_3,distance_nearest_metro_km,distance_nearest_hospital_km,distance_nearest_school_km
672,, Rana Pratap Bagh,900.0,15000000,10000,Ready to Move,4 out of 22,Resale,East,Garden/Park,Freehold,1 Covered,Delhi,3,77.192917,28.688935,113,52,3859,3945,4063,44,73,27,1.5340654739857738,1.5923881533964286,0.3446923375907317
673,, Paramount Mapple,86.0,4500000,4018,Ready to Move,1 out of 3,Resale,North,Main Road,Freehold,1 Covered,Ghaziabad,2,76.441144,10.874852,96,162,167,741,742,4,5,29,791.3654168482997,1959.9366834653279,1950.3465344533456
691,Lucky Homes, Mahavir Enclave,750.0,6000000,7407,Ready to Move,3 out of 4,New Property,North - East,Garden/Park,Freehold,"1 Covered,",Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
692,New Vastu Property, Chorosia Estate,1100.0,8000000,3265,Ready to Move,2 out of 4,Resale,North,Garden/Park,Freehold,"2 Covered,",Noida,4,77.078528,9.712091,96,162,741,742,167,4,5,29,912.5415046984562,2087.052827970905,2077.7184288662356
693,Reias India Real Estate Pvt. Ltd., Chorosia Estate,1220.0,7000000,4335,Ready to Move,Ground out of 4,Resale,South - East,"Garden/Park, Pool, Main Road",Freehold,3 Open,Noida,2,77.078528,9.712091,96,162,741,742,167,4,5,29,912.5415046984562,2087.052827970905,2077.7184288662356
695,, Stellar Sigma,2138.0,26500000,4732,Ready to Move,2 out of 8,Resale,North - East,Main Road,Freehold,2 Covered,Noida,5,77.559185,28.449541,127,13,5558,5516,5604,1,118,24,28.000336417962977,32.066495506606806,25.238128096132773
696,, Paschim Vihar,1000.0,25000000,13889,Ready to Move,3 out of 3,New Property,North - East,Main Road,Freehold,1 Covered,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
697,, Kanungo Apartments,1760.0,26500000,18929,Ready to Move,17 out of 23,Resale,North - West,Main Road,Leasehold,1 Covered,Delhi,3,77.306985,28.631322,65,103,1192,5493,1697,7,84,30,0.44667043133946643,0.3104083198233898,0.3654228739274835
698,, Sector 56,1350.0,5000000,8333,Ready to Move,2 out of 5,Resale,East,"Garden/Park, Main Road",Freehold,"1 Covered,",Gurgaon,1,77.0985157,28.4253232,59,60,743,506,515,29,28,128,4.743230385510664,12.51968630370633,4.884448526280744
699,, Saya Zion,500.0,8500000,6000,Ready to Move,2 out of 4,Resale,North - East,Main Road,Freehold,"1 Covered,",Noida,2,77.095544,28.453571,59,60,831,5547,818,29,28,128,2.6199880508226134,10.29019363248949,3.2702792364898894
700,, Rohini Sector 35,927.0,1800000,16593,Ready to Move,3 out of 3,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Delhi,1,77.122822,28.732753,172,176,4985,4984,5184,80,50,42,1.9876470141526223,1.596403412235594,0.43760886697201584
701,, Vasant Kunj Sector C,790.0,22400000,4667,Ready to Move,4 out of 4,Resale,East,Garden/Park,Freehold,2 Covered,Delhi,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
702,, Sewak Park,1750.0,2520000,8000,Ready to Move,1 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,"1 Covered,",Delhi,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
704,, Kailash hills,1300.0,45000000,4473,Ready to Move,2 out of 3,New Property,North - East,,Freehold,,Delhi,4,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
721,Original Vastu Properties & Interiors, M3M Capital,1050.0,18000000,10811,Poss. by Mar '25,11 out of 36,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,3,77.059615,28.402113,59,60,743,506,515,29,128,28,6.515385927120679,16.4873181862119,9.864130395482855
723,LALIT VERMA, UPSIDC Site C Block E,450.0,2600000,4094,Ready to Move,14 out of 14,Resale,North - East,Garden/Park,Freehold,1 Open,Noida,1,77.100088,28.465299,53,197,831,5547,818,29,28,128,1.8718778594289274,8.927521462693793,2.2709936621547726
724,Rohit Tanwar, M3M Skywalk,955.0,19500000,13500,Ready to Move,18 out of 33,New Property,East,Main Road,Freehold,"1 Covered,",Gurgaon,2,77.059615,28.402113,59,60,743,506,515,29,128,28,6.515385927120679,16.4873181862119,9.864130395482855
725,, Bhagwati Garden Extension,300.0,3500000,4444,Ready to Move,2 out of 4,Resale,South - East,"Garden/Park, Main Road",Leasehold,1 Open,Delhi,2,77.030011,28.625097,32,193,4325,4409,4761,64,68,122,0.7377158893888314,0.6917698327963512,0.5442343696697696
727,, Vijayant Enclave,1890.0,36000000,5500,Ready to Move,2 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,2 Covered,Noida,3,77.041829,28.46695,60,59,2217,2205,1750,128,28,89,3.4479100510065512,9.373820071003452,5.957989227655386
728,, Urbtech Xaviers,1440.0,22000000,4110,Ready to Move,1 out of 4,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Noida,5,77.409173,28.493206,10,15,5558,5516,413,1,118,10,11.42723728835847,14.916317942348508,7.901252867688262
729,, Ghaziabad,1500.0,1500000,5000,Ready to Move,1 out of 1,Resale,North - East,Garden/Park,Freehold,"1 Covered,",Ghaziabad,1,77.432251,28.686014,187,6,2589,2774,2775,129,94,100,2.519246137945915,12.262855714857421,11.358481552664758
731,, Jama Masjid,3150.0,5000000,6995,Ready to Move,16 out of 19,Resale,West,"Garden/Park, Pool",Freehold,1 Covered,Delhi,2,77.237676,28.65001,69,19,3423,3365,3421,110,3,27,2.516544103538905e-05,1.0498551498765638,0.2579663881130435
732,, Geeta Colony,3229.17,1400000,2903,Ready to Move,3 out of 4,Resale,East,"Garden/Park, Main Road",Freehold,"1 Covered,",Delhi,1,77.0187776,28.4672329,60,59,2217,2071,2070,128,109,89,5.981345073248851,10.03357610544482,6.671568274438017
733,, DLF New Town Heights 1,1450.0,13500000,4444,Ready to Move,5 out of 15,Resale,North - West,"Garden/Park, Main Road",Freehold,2 Open,Gurgaon,3,76.93047483,28.4054432,202,59,2126,2160,1881,128,109,74,9.158027158496092,21.141931128601218,12.44504372938235
751,Yug Realtech, Faridabad,647.0,9500000,6169,Ready to Move,1 out of 3,Resale,East,"Pool, Garden/Park",Leasehold,2 Covered,Faridabad,3,77.1569164,28.4154331,5,46,743,459,457,29,28,34,8.031176735354594,11.530682044812512,3.029806283357111
752,, Galaxy North Avenue 2,1650.0,4610000,4984,Ready to Move,16 out of 20,Resale,East,"Garden/Park, Pool, Main Road",Power Of Attorney,"1 Covered,",Noida,2,77.048917,28.462787,59,60,2217,2205,831,128,28,29,2.6627374754777895,9.755656343920144,6.351780669923911
753,, Ramprasta AWHO,899.0,14000000,6512,Ready to Move,1 out of 14,Resale,North,"Garden/Park, Main Road",Freehold,1 Open,Gurgaon,4,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
754,, Om Vihar,900.0,5000000,6944,Ready to Move,1 out of 4,Resale,South -West,Garden/Park,Freehold,1 Covered,Gurgaon,2,77.0482028,28.5106747,182,40,2217,2205,1750,128,89,109,4.212297777855194,4.469098304373906,1.054156123942543
755,, Krishna Nagar New Delhi,1600.0,18500000,26696,Ready to Move,9 out of 14,Resale,North - East,Main Road,Freehold,1 Covered,Delhi,5,78.027009,15.815253,96,162,741,742,511,4,5,29,240.18354232895655,1412.1903602337006,1403.0288701864722
756,, Apna Ghar,1800.0,14500000,17901,Ready to Move,3 out of 3,Resale,East,"Garden/Park, Main Road",Co-operative Society,"1 Covered,",Delhi,2,72.815847,19.176724,96,202,2126,1863,1881,128,29,109,541.3603916347387,1141.8937579368785,1130.3962472591843
757,, Tech Chand Nagar,1088.0,3100000,3875,Ready to Move,7 out of 13,Resale,South - East,Main Road,Freehold,1 Covered,Gurgaon,2,77.331206,28.663106,29,89,1240,1417,1156,94,129,100,1.7853665273965758,1.54484620636197,1.2907618760686654
758,, Rohini Sector 18,668.0,31500000,14318,Ready to Move,Ground out of 4,Resale,East,"Garden/Park, Pool, Main Road",Freehold,"1 Covered,",Delhi,4,77.122822,28.732753,172,176,4985,4984,5184,80,50,42,1.9876470141526223,1.596403412235594,0.43760886697201584
759,, Sector 113,2200.0,3080000,3426,Ready to Move,17 out of 42,Resale,East,"Garden/Park, Main Road",Freehold,2 Covered,Noida,2,77.0250282,28.5286649,182,40,1898,1897,2134,128,109,18,2.023288236857871,4.017713097287228,1.3739060019550633
760,, DDA Devdoot Apartment,1200.0,14000000,14000,Ready to Move,4 out of 4,Resale,East,Main Road,Freehold,,Delhi,2,77.101511,28.752108,170,176,3985,3794,3609,9,80,42,3.5310257867864268,4.083164126842491,0.891923403653945
763,, Sector 1 Greater Noida,900.0,9600000,5333,Ready to Move,13 out of 18,New Property,North - East,"Garden/Park, Pool",Co-operative Society,,Noida,4,77.3261,28.5708,15,143,1468,1478,1481,24,118,53,1.1925425755356078,3.7635120903323593,2.7813198036181452
764,, Dharampur,1215.0,17000000,7104,Ready to Move,3 out of 3,Resale,South - East,,Freehold,,Gurgaon,3,76.9787853,28.5126504,182,40,2071,2070,2160,109,128,74,6.982076562456587,8.582133998560527,1.2714133829389975
781,Bansal Property, Molarband Block F,850.0,4000000,7273,Ready to Move,3 out of 4,Resale,North - East,Main Road,Power Of Attorney,1 Covered,Delhi,1,77.326009,28.494519,10,210,540,541,524,1,5,118,2.4792599804472837,6.964309306742615,0.6692245324867702
782,Dial Property Pvt. Ltd., Chander Vihar - Mandawali,717.0,3300000,3667,Ready to Move,2 out of 5,Resale,North - East,"Garden/Park, Pool, Main Road",Leasehold,1 Covered,Delhi,3,77.065494,28.652532,215,72,4489,4490,4486,93,79,125,0.9903809122899355,2.186651241945224,0.5737214082281252
785,, VVIP Homes,700.0,6700000,5630,Ready to Move,8 out of 19,Resale,North,"Garden/Park, Pool, Main Road",Leasehold,1 Open,Noida,2,77.093113,28.459191,59,197,831,5547,818,29,28,128,2.270667501386695,9.919413779208785,3.216597771753711
786,, Rajendra Nagar Sector 3,1000.0,3200000,4000,Ready to Move,1 out of 3,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Ghaziabad,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
789,, Laxman Vihar Industrial Area,1600.0,4300000,5496,Ready to Move,1 out of 5,Resale,North,Main Road,Freehold,1 Covered,Gurgaon,2,77.283379,28.540667,75,55,655,584,375,1,118,11,0.251718077652754,0.009368301362142242,0.3823064636252087
790,, BPTP Pride,750.0,9200000,4057,Ready to Move,2 out of 5,Resale,West,Garden/Park,Freehold,1 Open,Faridabad,3,77.07001,28.423952,59,60,743,831,506,29,28,128,3.9393631666516127,14.16461970341715,7.544259682413705
791,, Ranaji Enclave,1750.0,2150000,2793,Ready to Move,1 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,,Delhi,2,77.016109,28.617409,122,32,2040,2047,1857,64,120,68,0.6296521150202607,1.3166201224567693,0.5188957592828839
792,, Ranaji Enclave,450.0,3500000,17500,Ready to Move,2 out of 9,Resale,East,"Garden/Park, Main Road",Leasehold,,Delhi,3,77.016109,28.617409,122,32,2040,2047,1857,64,120,68,0.6296521150202607,1.3166201224567693,0.5188957592828839
811,Symbiosis Infra Pvt Ltd, The Close South,925.0,18000000,7258,Ready to Move,14 out of 14,Resale,East,"Garden/Park, Pool, Main Road",Leasehold,1 Covered,Gurgaon,3,77.0691794,28.4120631,59,60,743,506,515,29,28,128,5.262235812005139,15.464184423030336,8.450612883366787
812,Landmount Consultancy Services, Sector 1 Greater Noida West,2135.0,4400000,4284,Ready to Move,11 out of 14,Resale,South - East,"Garden/Park, Pool, Main Road",Freehold,2 Covered,Noida,2,77.3261,28.5708,15,143,1468,1478,1481,24,118,53,1.1925425755356078,3.7635120903323593,2.7813198036181452
814,, Neeti Khand 1,1494.0,2600000,4333,Ready to Move,2 out of 5,Resale,North - East,"Garden/Park, Main Road",Power Of Attorney,2 Covered,Ghaziabad,1,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
816,, ATS Advantage,1154.0,37400000,12262,Ready to Move,Ground out of 3,Resale,East,Main Road,Freehold,"1 Covered,",Ghaziabad,4,77.365092,28.63917,89,101,1203,5504,1580,7,94,100,4.336137986655489,6.115900429300273,3.505030188435475
818,, Vaishali Sector 4,1564.0,2800000,5091,Ready to Move,3 out of 4,Resale,East,,Freehold,,Ghaziabad,1,77.338146,28.643401,89,4,1705,1712,1689,7,100,107,1.5463963237571379,3.403600593316578,2.0492780108022703
819,, Paschim Vihar,2100.0,8500000,9444,Ready to Move,8 out of 15,Resale,North - West,,,,Delhi,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
820,, Noida Extension,1106.0,5500000,4583,Ready to Move,6 out of 10,Resale,,,,,Noida,3,77.350807,28.536983,143,15,5574,774,254,118,1,10,3.5026730654322695,7.017307973207747,2.4361744768592013
822,, The Close South,890.0,45000000,9677,Ready to Move,3 out of 3,Resale,,,,,Gurgaon,4,77.0691794,28.4120631,59,60,743,506,515,29,28,128,5.262235812005139,15.464184423030336,8.450612883366787
823,, Orchid Island,900.0,13000000,8125,Ready to Move,3 out of 20,Resale,,,,,Gurgaon,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
841,AIANA FLOORS, Friends Colony New Delhi,9000.0,700000000,65728,Ready to Move,5 out of 14,Resale,North - East,"Garden/Park, Main Road",Power Of Attorney,"1 Covered,",Delhi,8,77.252418,28.548705,129,128,192,757,211,127,70,119,0.08527852838524479,1.1768286927523068,0.3044669299436507
842,Ankit Singh, Diya Green City,1150.0,3000000,3243,Ready to Move,2 out of 3,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Ghaziabad,2,-115.197106,36.292812,58,176,4065,5401,5402,103,99,80,21337.17198989031,21348.557150288772,21335.56689357168
843,Realty Check Advisory, Vaishali,1400.0,6000000,4799,Ready to Move,3 out of 3,New Property,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,3,77.338146,28.643401,89,4,1705,1712,1689,7,100,107,1.5463963237571379,3.403600593316578,2.0492780108022703
848,, Panchsheel Wellington,7400.0,7500000,4412,Ready to Move,1 out of 4,New Property,East,"Garden/Park, Main Road",Leasehold,2 Covered,Ghaziabad,3,77.304179,19.17686,96,162,741,742,167,4,5,29,141.62190114803272,1036.4024905371489,1027.1315434105022
849,, Samaj Kalyan Apartments,1080.0,10500000,8400,Ready to Move,3 out of 4,Resale,North - East,Main Road,Leasehold,2 Covered,Delhi,3,89.312275,26.19772,187,6,5558,413,5516,24,129,94,1348.7595748439953,1358.2817300516972,1353.4810726742583
850,, Luxury Floors,2900.0,74500000,9933,Ready to Move,3 out of 7,New Property,North,Garden/Park,Freehold,,Gurgaon,4,77.09332,28.445347,59,60,831,5547,743,29,28,128,2.7702021024331973,11.12095529524342,4.032208203910924
851,, Ambience Mall,720.0,40000000,12415,Ready to Move,Ground out of 18,Resale,North - East,"Main Road, Garden/Park",Freehold,,Gurgaon,3,77.0972049,28.5042583,53,197,4251,4250,4271,28,29,128,2.531502565027469,6.03600599401081,1.7746595260586542
853,, Trikuta Hills,1750.0,7800000,7222,Ready to Move,11 out of 16,Resale,East,,Freehold,,Noida,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
855,, Sector 41,7200.0,30000000,14896,Ready to Move,4 out of 4,Resale,,,,,Gurgaon,3,77.0646046,28.4569188,59,60,831,818,5547,128,28,29,0.9334500571520755,10.459639773605929,6.318004683950334
871,New Defence Realtors, Sector-37,2100.0,1600000,2996,Ready to Move,Ground out of 2,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Noida,2,76.999294,28.4342681,59,60,2071,2070,2160,128,109,89,8.605822223445827,14.256764140048062,9.571996112451636
872,Swastik Infrasolutions, Sector 31,770.0,16500000,6600,Ready to Move,1 out of 3,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Faridabad,3,77.0497179,28.4540044,59,60,2217,831,818,128,28,29,2.6142950343068776,10.72493047196286,7.325578524046238
873,, Mayur Vihar,1500.0,10000000,12903,Ready to Move,2 out of 4,Resale,West,Garden/Park,Freehold,"1 Covered,",Delhi,3,76.225979,10.54404,96,162,167,741,742,4,5,29,831.4934948567653,1997.8292490451342,1988.1637615605246
874,, Janakpuri,1850.0,11000000,14194,Ready to Move,1 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Delhi,2,77.087322,28.621949,23,72,4705,4562,4579,124,21,111,0.7275046887949354,0.8551169245911826,0.3676477682309396
875,, Ashok Puri,1215.0,6300000,4500,Ready to Move,3 out of 4,Resale,East,Main Road,Freehold,"1 Covered,",Gurgaon,2,77.012193,28.469923,60,59,2071,2217,2070,128,109,89,6.690767611612421,10.073116156717516,6.079958686384021
876,, Vasundhara,1400.0,10800000,6545,Ready to Move,2 out of 3,New Property,East,Garden/Park,Leasehold,1 Open,Ghaziabad,4,77.0790894,28.4606332,59,60,831,818,5547,28,128,29,0.7282087079121163,10.364474940370368,4.6585817103931975
877,, Noida,390.0,9500000,5429,Ready to Move,10 out of 14,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Noida,4,77.381182,28.534601,15,143,413,5558,5574,118,1,24,6.133333059963796,10.33348984729749,5.324722555243147
878,, Dream Homes,1600.0,2600000,3218,Ready to Move,4 out of 8,Resale,East,"Garden/Park, Pool, Main Road",Freehold,"1 Covered,",Ghaziabad,2,78.387711,17.370031,96,162,741,742,511,4,5,29,113.28826595660868,1243.4261318288502,1234.3639652014224
879,, Suvidha Apartment,990.0,14800000,8222,Ready to Move,2 out of 4,Resale,West,Main Road,Freehold,1 Open,Gurgaon,3,77.087003,28.474359,135,136,831,818,5547,28,29,128,0.7591350888262554,9.033171928368073,3.6944877057174343
881,, Rajpur Khurd Extension,1175.0,2950000,4538,Poss. by Nov '23,2 out of 5,Resale,North - East,Garden/Park,Freehold,1 Covered,Delhi,2,77.186508,28.493861,20,46,5548,5546,521,29,34,12,1.9156820169635496,3.994715426480445,0.5778547954153888
883,, Arun Vihar,900.0,13500000,7500,Ready to Move,4 out of 4,Resale,North,"Garden/Park, Pool, Main Road",Leasehold,1 Covered,Noida,3,77.340236,28.566791,15,143,5573,144,1202,24,118,1,0.729869737621954,4.912039089676043,3.857331255936019
884,, Dwarka Sector 23B,1200.0,2790000,7342,Ready to Move,1 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,,Delhi,1,76.9687873,28.464282,202,59,2160,2236,1859,128,109,74,10.959803459813307,13.448241923141047,6.186162713874924
901,Manoj Kumar, Sector XU 1 Greater Noida,775.0008,9500000,12258,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Leasehold,1 Covered,Noida,1,77.094273,28.452878,59,60,831,5547,818,29,28,128,2.5043776234121773,10.439058110718609,3.4303156195276503
902,Sharma Associates, 3C Lotus Boulevard,1600.0,12500000,11033,Ready to Move,3 out of 4,Resale,North,Garden/Park,Freehold,1 Covered,Noida,2,77.369368,28.544073,15,143,5574,413,774,118,1,24,4.468337342450201,8.837828180703982,4.640661302628011
903,Sagar, Naraina Vihar,1100.0,28500000,15833,Ready to Move,2 out of 3,Resale,East,Main Road,Leasehold,1 Covered,Delhi,3,77.136444,28.624385,125,107,4239,4240,4241,123,37,55,0.5406196685084618,2.686341114217257,0.6266671212702924
904,, Delta 3 Block M Greater Noida,4000.0,32500000,6500,Ready to Move,8 out of 17,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1 Open,Noida,10,77.333337,28.544336,143,15,5574,5573,144,118,1,10,1.615934163411826,4.922928511288277,1.633837294612044
905,, Ajnara Homes,1356.0,7700000,5560,Ready to Move,7 out of 13,Resale,North - East,Garden/Park,Leasehold,1 Covered,Noida,3,79.526393,25.993753,162,177,5523,245,566,5,1,4,357.77333519538905,376.7025934115368,369.07109904642743
907,, Krishna Nagar,1100.0,28000000,6619,Ready to Move,1 out of 2,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,8,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
909,, Jaypee Kosmos,2900.0,8000000,5900,Ready to Move,3 out of 3,Resale,East,"Pool, Garden/Park, Main Road",Freehold,2 Covered,Noida,3,77.175588,28.642483,165,153,3495,3191,3537,6,46,2,0.29832682660685056,0.6019661320594819,0.5619608149979007
